Mức giá,Diện tích,Số phòng ngủ,"Số phòng tắm, vệ sinh",Đường vào,Huyện,Tỉnh
7190000000.0,54.0,5,5,,Long Biên,Hà Nội
8800000000.0,49.0,6,4,3.0,Long Biên,Hà Nội
6050000000.0,35.0,3,4,3.0,Hà Đông,Hà Nội
5900000000.0,30.0,4,3,2.7,Tây Hồ,Hà Nội
5000000000.0,37.0,3,4,3.0,Hà Đông,Hà Nội
16800000000.0,60.0,15,15,,Cầu Giấy,Hà Nội
5800000000.0,45.0,2,2,3.0,Quận 7,Hồ Chí Minh
8000000000.0,50.0,6,7,,Quận 3,Hồ Chí Minh
5850000000.0,38.0,4,3,3.0,Thanh Trì,Hà Nội
5890000000.0,47.0,4,3,3.0,Thanh Trì,Hà Nội
9900000000.0,136.0,4,4,,Bình Thạnh,Hồ Chí Minh
23800000000.0,300.0,55,55,,Bình Tân,Hồ Chí Minh
5990000000.0,52.0,4,4,,Thanh Trì,Hà Nội
6400000000.0,125.0,1,1,8.0,Văn Giang,Hưng Yên
7150000000.0,39.0,3,4,2.5,Bắc Từ Liêm,Hà Nội
3590000000.0,60.4,3,3,4.0,Liên Chiểu,Đà Nẵng
26500000000.0,70.0,5,5,,Cầu Giấy,Hà Nội
14500000000.0,128.0,4,3,,Tân Phú,Hồ Chí Minh
8500000000.0,62.0,5,5,,Ba Đình,Hà Nội
6200000000.0,44.0,4,4,6.0,Tân Bình,Hồ Chí Minh
16500000000.0,86.0,18,18,,Đống Đa,Hà Nội
15000000000.0,70.0,4,3,,Đống Đa,Hà Nội
15200000000.0,52.0,4,4,7.0,Hai Bà Trưng,Hà Nội
12800000000.0,60.0,2,1,,Gia Lâm,Hà Nội
10350000000.0,42.0,3,3,,Thanh Xuân,Hà Nội
5000000000.0,37.9,3,3,2.0,Long Biên,Hà Nội
4200000000.0,300.0,3,1,5.0,Cần Đước,Long An
4500000000.0,42.0,4,4,3.5,Gò Vấp,Hồ Chí Minh
6980000000.0,45.0,4,3,6.0,Tân Bình,Hồ Chí Minh
8500000000.0,56.0,4,3,6.0,Quận 5,Hồ Chí Minh
6500000000.0,47.3,2,1,,Gò Vấp,Hồ Chí Minh
5950000000.0,64.0,4,4,,Quận 7,Hồ Chí Minh
16000000000.0,68.0,4,4,4.5,Long Biên,Hà Nội
11500000000.0,100.0,10,11,3.0,Quận 8,Hồ Chí Minh
32000000000.0,68.0,5,4,7.0,Cầu Giấy,Hà Nội
10500000000.0,52.0,4,5,4.5,Long Biên,Hà Nội
11500000000.0,64.0,2,1,8.0,Quận 1,Hồ Chí Minh
10500000000.0,66.0,4,4,,Sơn Trà,Đà Nẵng
15500000000.0,50.0,5,4,3.0,Đống Đa,Hà Nội
27200000000.0,75.0,6,5,6.0,Cầu Giấy,Hà Nội
2860000000.0,72.0,3,2,4.0,Nhà Bè,Hồ Chí Minh
25000000000.0,51.0,4,4,,Tây Hồ,Hà Nội
8800000000.0,40.0,8,8,3.0,Bắc Từ Liêm,Hà Nội
24800000000.0,80.0,4,8,4.0,Hai Bà Trưng,Hà Nội
3350000000.0,35.6,2,1,6.0,Quận 12,Hồ Chí Minh
3690000000.0,40.0,1,1,,Tân Phú,Hồ Chí Minh
4800000000.0,59.0,3,3,5.5,Bình Tân,Hồ Chí Minh
10800000000.0,36.0,4,5,5.0,Hai Bà Trưng,Hà Nội
5900000000.0,48.0,4,3,3.0,Long Biên,Hà Nội
3500000000.0,20.0,2,2,3.0,Đống Đa,Hà Nội
6300000000.0,35.0,3,4,5.0,Hà Đông,Hà Nội
2500000000.0,17.0,4,4,3.0,Quận 7,Hồ Chí Minh
16800000000.0,65.0,21,22,,Đống Đa,Hà Nội
5100000000.0,35.0,4,2,,Thanh Trì,Hà Nội
7250000000.0,48.0,5,4,4.0,Bắc Từ Liêm,Hà Nội
15300000000.0,71.0,16,16,,Hai Bà Trưng,Hà Nội
8000000000.0,45.0,4,4,7.0,Hoài Đức,Hà Nội
4650000000.0,35.0,3,3,,Đống Đa,Hà Nội
10500000000.0,45.0,4,4,,Hà Đông,Hà Nội
7800000000.0,56.0,3,2,2.0,Đống Đa,Hà Nội
6000000000.0,50.0,3,3,,Quận 10,Hồ Chí Minh
5650000000.0,33.0,3,4,,Hoàng Mai,Hà Nội
44900000000.0,200.0,9,11,6.0,Quận 3,Hồ Chí Minh
4000000000.0,163.0,2,2,5.0,Nha Trang,Khánh Hòa
4800000000.0,67.2,3,2,,Nhà Bè,Hồ Chí Minh
51800000000.0,120.0,4,4,,Bắc Từ Liêm,Hà Nội
4490000000.0,60.0,2,2,5.0,Quận 12,Hồ Chí Minh
7950000000.0,448.9,12,12,,Bình Tân,Hồ Chí Minh
12000000000.0,40.0,4,4,10.0,Hà Đông,Hà Nội
13900000000.0,72.0,4,4,14.0,Quận 7,Hồ Chí Minh
7000000000.0,42.0,4,4,4.0,Long Biên,Hà Nội
25000000000.0,60.0,5,7,10.0,Cầu Giấy,Hà Nội
9900000000.0,36.0,3,5,5.0,Cầu Giấy,Hà Nội
5000000000.0,38.0,3,4,2.0,Long Biên,Hà Nội
22500000000.0,60.0,4,4,,Cầu Giấy,Hà Nội
9700000000.0,30.0,3,4,4.0,Ba Đình,Hà Nội
7800000000.0,42.0,5,5,,Long Biên,Hà Nội
27700000000.0,110.0,34,34,,Ba Đình,Hà Nội
8900000000.0,240.0,3,3,6.0,Thủ Đức,Hồ Chí Minh
7750000000.0,32.0,4,4,,Long Biên,Hà Nội
27000000000.0,101.0,4,4,4.0,Thanh Xuân,Hà Nội
14000000000.0,50.0,6,5,3.0,Thanh Xuân,Hà Nội
23500000000.0,66.0,4,4,,Cầu Giấy,Hà Nội
8400000000.0,100.0,3,3,,Gò Vấp,Hồ Chí Minh
9200000000.0,72.0,1,1,12.0,Tân Phú,Hồ Chí Minh
26900000000.0,72.0,4,5,6.0,Thanh Xuân,Hà Nội
21900000000.0,55.0,6,5,,Thanh Xuân,Hà Nội
9500000000.0,42.0,4,4,5.0,Bắc Từ Liêm,Hà Nội
7600000000.0,65.0,4,5,5.0,Nha Trang,Khánh Hòa
4000000000.0,113.7,4,3,11.8,Nha Trang,Khánh Hòa
17300000000.0,41.6,3,3,,Hai Bà Trưng,Hà Nội
7350000000.0,165.5,10,10,6.0,Hội An,Quảng Nam
4800000000.0,100.0,4,4,12.0,Thuận An,Bình Dương
6700000000.0,105.0,6,6,7.5,Ngũ Hành Sơn,Đà Nẵng
45000000000.0,297.1,4,4,,Bình Thạnh,Hồ Chí Minh
13500000000.0,100.0,4,4,,Bình Tân,Hồ Chí Minh
7500000000.0,82.0,9,9,6.0,Đà Lạt,Lâm Đồng
20900000000.0,165.0,6,6,,Tân Bình,Hồ Chí Minh
6300000000.0,50.2,5,4,5.0,Bình Tân,Hồ Chí Minh
6500000000.0,230.0,4,4,10.0,Đức Trọng,Lâm Đồng
10500000000.0,115.0,3,3,8.0,Tân Bình,Hồ Chí Minh
3200000000.0,62.0,4,4,4.0,Thủy Nguyên,Hải Phòng
5900000000.0,30.0,3,4,3.0,Đống Đa,Hà Nội
5150000000.0,68.0,3,2,5.0,Quận 9,Hồ Chí Minh
9200000000.0,61.0,4,3,3.0,Bắc Từ Liêm,Hà Nội
5890000000.0,30.0,4,4,,Bắc Từ Liêm,Hà Nội
5700000000.0,80.0,7,4,6.0,Bình Tân,Hồ Chí Minh
15500000000.0,55.0,6,4,7.0,Thanh Xuân,Hà Nội
3000000000.0,31.0,3,4,3.0,Hà Đông,Hà Nội
7700000000.0,64.0,4,4,5.7,Thủ Đức,Hồ Chí Minh
7200000000.0,30.0,3,3,3.4,Hà Đông,Hà Nội
5650000000.0,30.0,2,3,2.0,Thanh Trì,Hà Nội
5900000000.0,50.0,4,5,6.0,Nhà Bè,Hồ Chí Minh
6300000000.0,68.0,4,4,8.0,Bình Tân,Hồ Chí Minh
16500000000.0,85.0,20,20,,Đống Đa,Hà Nội
8900000000.0,40.0,11,11,,Thanh Trì,Hà Nội
8000000000.0,40.0,11,11,,Thanh Xuân,Hà Nội
8900000000.0,47.0,4,3,8.0,Quận 10,Hồ Chí Minh
1390000000.0,41.0,3,3,6.0,Kiến An,Hải Phòng
23500000000.0,67.8,22,22,8.0,Hà Đông,Hà Nội
17000000000.0,70.0,18,18,4.0,Đống Đa,Hà Nội
6990000000.0,56.0,4,5,6.0,Quận 7,Hồ Chí Minh
3600000000.0,26.7,4,4,,Quận 4,Hồ Chí Minh
29000000000.0,106.0,6,5,4.0,Đống Đa,Hà Nội
6950000000.0,50.7,4,5,3.5,Quận 7,Hồ Chí Minh
82000000000.0,320.0,4,4,6.0,Quận 1,Hồ Chí Minh
7900000000.0,38.0,4,4,3.0,Cầu Giấy,Hà Nội
23000000000.0,330.0,6,2,3.0,Thủ Đức,Hồ Chí Minh
3300000000.0,403.0,2,1,8.0,Sóc Sơn,Hà Nội
25000000000.0,108.0,19,19,,Bắc Từ Liêm,Hà Nội
18450000000.0,51.0,4,4,3.0,Hà Đông,Hà Nội
7800000000.0,33.0,4,4,,Long Biên,Hà Nội
7600000000.0,31.5,3,3,2.0,Đống Đa,Hà Nội
9000000000.0,40.0,3,4,3.0,Long Biên,Hà Nội
5900000000.0,50.0,4,3,6.0,Nhà Bè,Hồ Chí Minh
7500000000.0,90.0,4,4,,Tân Phú,Hồ Chí Minh
9000000000.0,60.0,3,5,4.0,Long Biên,Hà Nội
4930000000.0,48.0,4,4,2.5,Thanh Trì,Hà Nội
11000000000.0,40.0,9,9,,Nam Từ Liêm,Hà Nội
5700000000.0,100.0,3,2,7.5,Cẩm Lệ,Đà Nẵng
19500000000.0,80.0,4,4,12.0,Quận 10,Hồ Chí Minh
7500000000.0,42.0,3,4,3.5,Long Biên,Hà Nội
2600000000.0,20.0,4,4,4.0,Tân Bình,Hồ Chí Minh
25200000000.0,57.0,6,5,7.0,Hai Bà Trưng,Hà Nội
11800000000.0,60.0,5,4,4.0,Long Biên,Hà Nội
5700000000.0,60.5,3,3,8.0,Quận 9,Hồ Chí Minh
6100000000.0,38.0,4,4,,Bắc Từ Liêm,Hà Nội
16500000000.0,90.0,5,5,7.5,Long Biên,Hà Nội
6200000000.0,43.3,4,3,,Hà Đông,Hà Nội
3430000000.0,23.7,4,4,,Bình Thạnh,Hồ Chí Minh
18350000000.0,68.0,4,5,,Tây Hồ,Hà Nội
6000000000.0,41.0,4,4,5.0,Hải Châu,Đà Nẵng
19000000000.0,135.0,4,4,,Gò Vấp,Hồ Chí Minh
4200000000.0,150.0,3,3,12.0,Củ Chi,Hồ Chí Minh
6500000000.0,110.0,4,5,,Quận 12,Hồ Chí Minh
5390000000.0,88.0,4,4,,Quận 7,Hồ Chí Minh
3100000000.0,100.0,3,4,,Lào Cai,Lào Cai
23000000000.0,95.0,30,30,,Nam Từ Liêm,Hà Nội
11800000000.0,48.0,10,10,6.0,Hoàng Mai,Hà Nội
5500000000.0,52.0,4,5,7.0,Nhà Bè,Hồ Chí Minh
1180000000.0,23.4,2,2,20.0,Quận 12,Hồ Chí Minh
5680000000.0,42.0,3,3,4.0,Gò Vấp,Hồ Chí Minh
9500000000.0,50.0,11,11,5.0,Bắc Từ Liêm,Hà Nội
8950000000.0,45.0,3,3,3.5,Long Biên,Hà Nội
7150000000.0,39.0,3,4,,Bắc Từ Liêm,Hà Nội
18600000000.0,72.0,16,16,4.0,Hai Bà Trưng,Hà Nội
3950000000.0,36.0,3,3,4.0,Hoài Đức,Hà Nội
25000000000.0,170.0,5,4,7.0,Long Biên,Hà Nội
6680000000.0,86.4,4,6,12.0,Quận 12,Hồ Chí Minh
12200000000.0,68.0,7,7,2.0,Đống Đa,Hà Nội
17900000000.0,83.0,17,17,,Quận 8,Hồ Chí Minh
13900000000.0,65.0,4,4,,Thanh Xuân,Hà Nội
14500000000.0,60.0,10,10,4.0,Hai Bà Trưng,Hà Nội
24300000000.0,90.0,5,5,8.0,Tây Hồ,Hà Nội
7800000000.0,86.0,1,1,,Tân Bình,Hồ Chí Minh
11500000000.0,50.0,4,4,,Cầu Giấy,Hà Nội
6500000000.0,64.0,3,3,2.5,Gò Vấp,Hồ Chí Minh
7400000000.0,40.0,4,3,8.0,Tân Bình,Hồ Chí Minh
3950000000.0,60.0,3,4,5.0,Bình Tân,Hồ Chí Minh
6950000000.0,30.0,3,4,3.0,Thanh Xuân,Hà Nội
6400000000.0,61.0,2,2,4.5,Phú Nhuận,Hồ Chí Minh
8400000000.0,42.0,12,8,,Thanh Trì,Hà Nội
2100000000.0,150.0,5,4,16.0,Bến Cát,Bình Dương
5850000000.0,59.0,3,3,3.0,Ngô Quyền,Hải Phòng
17000000000.0,120.0,7,3,12.0,Tân Bình,Hồ Chí Minh
6500000000.0,45.0,6,4,4.0,Hà Đông,Hà Nội
4200000000.0,100.0,4,4,,Ngũ Hành Sơn,Đà Nẵng
9000000000.0,50.0,3,4,3.0,Nam Từ Liêm,Hà Nội
12800000000.0,54.0,9,9,,Cầu Giấy,Hà Nội
10500000000.0,48.0,5,5,11.0,Quận 8,Hồ Chí Minh
5900000000.0,52.0,4,3,5.0,Tân Phú,Hồ Chí Minh
60000000000.0,350.0,1,1,3.5,Hà Đông,Hà Nội
12800000000.0,65.12,4,4,4.0,Quận 1,Hồ Chí Minh
16500000000.0,31.0,3,5,6.0,Đống Đa,Hà Nội
7200000000.0,40.0,4,3,3.0,Thanh Trì,Hà Nội
2300000000.0,48.0,2,2,8.0,Hóc Môn,Hồ Chí Minh
3600000000.0,31.0,4,4,3.0,Hoài Đức,Hà Nội
9900000000.0,42.5,5,5,4.0,Tây Hồ,Hà Nội
18500000000.0,70.0,22,22,,Đống Đa,Hà Nội
3600000000.0,385.0,2,2,8.0,Hòa Vang,Đà Nẵng
16500000000.0,70.0,21,21,,Đống Đa,Hà Nội
7800000000.0,69.0,4,5,,Sơn Trà,Đà Nẵng
6150000000.0,30.6,3,3,3.0,Long Biên,Hà Nội
10500000000.0,126.4,15,15,,Bình Tân,Hồ Chí Minh
6500000000.0,35.0,6,4,,Hà Đông,Hà Nội
15800000000.0,161.0,3,3,8.0,Quận 11,Hồ Chí Minh
2049999999.9999998,32.0,2,2,4.0,Quận 1,Hồ Chí Minh
8800000000.0,40.0,9,9,3.0,Bắc Từ Liêm,Hà Nội
12000000000.0,30.0,4,4,,Cầu Giấy,Hà Nội
4900000000.0,45.9,2,2,6.0,Gò Vấp,Hồ Chí Minh
9700000000.0,120.0,3,5,12.0,Dĩ An,Bình Dương
7450000000.0,49.0,3,4,,Bình Thạnh,Hồ Chí Minh
8990000000.0,128.0,6,6,8.0,Bình Tân,Hồ Chí Minh
3500000000.0,35.0,3,3,,Hoài Đức,Hà Nội
4500000000.0,91.5,4,4,,Hòa Vang,Đà Nẵng
3600000000.0,15.0,3,3,,Hoàn Kiếm,Hà Nội
1100000000.0,500.0,4,3,42.0,Phú Giáo,Bình Dương
6950000000.0,85.0,3,3,5.0,Ngũ Hành Sơn,Đà Nẵng
4630000000.0,95.0,4,4,3.0,Hải An,Hải Phòng
5500000000.0,72.0,3,4,6.0,Thủ Đức,Hồ Chí Minh
8300000000.000001,40.0,4,5,,Đống Đa,Hà Nội
7200000000.0,101.8,3,2,3.5,Quận 9,Hồ Chí Minh
11300000000.0,50.0,5,4,,Long Biên,Hà Nội
8199999999.999999,96.0,4,3,8.0,Bình Tân,Hồ Chí Minh
12900000000.0,126.0,4,4,10.0,Quận 7,Hồ Chí Minh
8199999999.999999,38.0,3,5,5.0,Hoàng Mai,Hà Nội
14400000000.0,125.0,4,4,2.5,Đống Đa,Hà Nội
6300000000.0,82.0,4,4,5.0,Long Biên,Hà Nội
8900000000.0,45.0,9,9,,Hoàng Mai,Hà Nội
9300000000.0,43.0,4,4,,Long Biên,Hà Nội
2580000000.0,50.4,4,3,4.0,Nhà Bè,Hồ Chí Minh
9700000000.0,57.0,6,4,,Long Biên,Hà Nội
19900000000.0,120.0,10,10,10.0,Bình Thạnh,Hồ Chí Minh
1750000000.0,100.0,3,2,6.0,Vĩnh Cửu,Đồng Nai
11000000000.0,80.0,3,3,,Quận 2,Hồ Chí Minh
4200000000.0,55.8,4,2,5.0,Hóc Môn,Hồ Chí Minh
5300000000.0,85.0,5,7,3.0,Gò Vấp,Hồ Chí Minh
13500000000.0,42.7,2,2,6.0,Thanh Xuân,Hà Nội
43000000000.0,150.0,4,4,,Nam Từ Liêm,Hà Nội
11800000000.0,72.5,4,4,,Quận 3,Hồ Chí Minh
5200000000.0,30.8,4,4,2.0,Quận 1,Hồ Chí Minh
14600000000.0,56.0,8,7,,Đống Đa,Hà Nội
11500000000.0,35.0,4,4,,Cầu Giấy,Hà Nội
27000000000.0,60.0,13,4,,Hoàn Kiếm,Hà Nội
2580000000.0,50.4,4,3,,Cần Giuộc,Long An
13950000000.0,35.0,3,5,8.0,Long Biên,Hà Nội
5650000000.0,48.3,3,2,2.0,Gia Lâm,Hà Nội
10500000000.0,58.5,9,9,2.5,Bắc Từ Liêm,Hà Nội
19500000000.0,750.0,26,27,5.0,Thuận An,Bình Dương
10390000000.0,220.0,3,3,,Sơn Trà,Đà Nẵng
3890000000.0,70.3,3,2,4.0,Gia Lâm,Hà Nội
7400000000.0,100.0,4,3,6.0,Quận 12,Hồ Chí Minh
11500000000.0,44.0,4,4,,Bình Thạnh,Hồ Chí Minh
9500000000.0,40.0,4,6,3.0,Ba Đình,Hà Nội
17190000000.0,40.0,4,6,10.0,Đống Đa,Hà Nội
19000000000.0,120.0,16,16,,Quận 1,Hồ Chí Minh
21500000000.0,58.0,6,7,13.0,Tây Hồ,Hà Nội
18000000000.0,82.0,4,4,,Đống Đa,Hà Nội
16000000000.0,80.0,16,16,,Đống Đa,Hà Nội
5550000000.0,99.6,4,4,,Quận 6,Hồ Chí Minh
4000000000.0,30.0,3,4,,Hoài Đức,Hà Nội
5500000000.0,83.0,3,4,,Ngô Quyền,Hải Phòng
26500000000.0,95.0,4,4,,Thanh Xuân,Hà Nội
2800000000.0,50.0,4,3,,Ngô Quyền,Hải Phòng
4900000000.0,56.0,3,4,8.0,Bình Tân,Hồ Chí Minh
10680000000.0,45.0,9,9,,Bắc Từ Liêm,Hà Nội
99000000000.0,356.0,3,3,6.0,Ba Đình,Hà Nội
6300000000.0,72.0,4,4,8.0,Nhà Bè,Hồ Chí Minh
6900000000.0,66.8,4,4,,Bình Thạnh,Hồ Chí Minh
10900000000.0,86.0,3,4,8.0,Tân Bình,Hồ Chí Minh
25000000000.0,197.0,4,3,,Quận 2,Hồ Chí Minh
35000000000.0,700.0,4,4,10.0,Nhơn Trạch,Đồng Nai
17800000000.0,149.0,4,4,,Quận 7,Hồ Chí Minh
5800000000.0,32.0,3,4,2.0,Nam Từ Liêm,Hà Nội
16899999999.999998,60.0,17,19,,Bắc Từ Liêm,Hà Nội
14500000000.0,60.0,4,4,4.0,Thanh Xuân,Hà Nội
4600000000.0,48.2,3,3,7.0,Lê Chân,Hải Phòng
10800000000.0,40.0,4,4,,Cầu Giấy,Hà Nội
5290000000.0,35.0,3,3,3.5,Nam Từ Liêm,Hà Nội
11000000000.0,125.0,8,7,3.0,Hải Châu,Đà Nẵng
23800000000.0,300.0,55,55,5.0,Tân Phú,Hồ Chí Minh
7100000000.0,33.0,4,4,,Quận 3,Hồ Chí Minh
4300000000.0,30.0,5,4,2.2,Hà Đông,Hà Nội
12000000000.0,48.0,4,4,,Hai Bà Trưng,Hà Nội
17500000000.0,78.0,3,3,,Thanh Xuân,Hà Nội
16899999999.999998,60.0,18,18,,Bắc Từ Liêm,Hà Nội
4000000000.0,56.0,4,4,6.0,Bình Tân,Hồ Chí Minh
5050000000.0,24.0,4,4,,Hai Bà Trưng,Hà Nội
30000000000.0,85.0,4,4,,Ba Đình,Hà Nội
4099999999.9999995,36.0,5,5,,Hoài Đức,Hà Nội
1400000000.0,15.0,2,2,4.0,Tân Phú,Hồ Chí Minh
5050000000.0,35.0,4,3,,Bình Thạnh,Hồ Chí Minh
23500000000.0,90.0,5,4,12.0,Hà Đông,Hà Nội
6800000000.0,36.0,1,4,,Nam Từ Liêm,Hà Nội
3900000000.0,42.0,3,2,2.5,Quận 9,Hồ Chí Minh
8900000000.0,64.0,4,5,12.0,Tân Phú,Hồ Chí Minh
3400000000.0,689.0,4,4,3.5,Thái Thuỵ,Thái Bình
6500000000.0,82.0,5,6,,Quận 12,Hồ Chí Minh
14800000000.0,53.0,10,11,,Nam Từ Liêm,Hà Nội
2600000000.0,52.0,4,4,,Nha Trang,Khánh Hòa
6000000000.0,31.0,3,4,4.0,Hoàng Mai,Hà Nội
8289999999.999999,60.0,2,3,7.0,Bình Thạnh,Hồ Chí Minh
14800000000.0,53.0,6,4,,Bắc Từ Liêm,Hà Nội
7990000000.0,118.0,4,4,6.0,Quận 7,Hồ Chí Minh
8300000000.000001,74.0,4,4,,Long Biên,Hà Nội
10000000000.0,40.0,3,4,,Ba Đình,Hà Nội
13000000000.0,55.0,6,4,4.0,Long Biên,Hà Nội
100000000000.0,240.0,4,4,8.0,Bình Thạnh,Hồ Chí Minh
3900000000.0,28.8,5,4,,Quận 8,Hồ Chí Minh
6980000000.0,62.0,3,3,4.0,Gò Vấp,Hồ Chí Minh
55000000000.0,303.5,4,4,,Thủ Đức,Hồ Chí Minh
6200000000.0,35.0,3,4,4.0,Bắc Từ Liêm,Hà Nội
15900000000.0,120.0,5,6,12.0,Thủ Đức,Hồ Chí Minh
8199999999.999999,80.0,5,5,7.0,Tân Bình,Hồ Chí Minh
9400000000.0,88.0,7,4,,Bình Tân,Hồ Chí Minh
6800000000.0,60.0,4,3,7.0,Tân Bình,Hồ Chí Minh
4000000000.0,48.0,4,4,,Bình Tân,Hồ Chí Minh
3490000000.0,56.0,2,1,,Thủ Đức,Hồ Chí Minh
15950000000.0,40.0,3,3,,Bắc Từ Liêm,Hà Nội
7800000000.0,48.0,4,4,,Hoàng Mai,Hà Nội
11500000000.0,77.0,2,2,6.0,Bình Thạnh,Hồ Chí Minh
16200000000.0,94.0,4,4,,Thanh Xuân,Hà Nội
5250000000.0,21.0,4,4,,Hai Bà Trưng,Hà Nội
8199999999.999999,70.0,2,4,,Quận 7,Hồ Chí Minh
15600000000.0,72.0,4,6,,Quận 7,Hồ Chí Minh
4700000000.0,125.0,3,3,6.0,Hóc Môn,Hồ Chí Minh
11000000000.0,64.0,4,5,8.0,Bình Thạnh,Hồ Chí Minh
7200000000.0,79.0,3,3,16.0,Bình Thạnh,Hồ Chí Minh
4200000000.0,75.0,4,4,6.0,Hóc Môn,Hồ Chí Minh
16000000000.0,90.0,4,3,8.0,Bình Thạnh,Hồ Chí Minh
4900000000.0,68.0,2,3,12.0,Hóc Môn,Hồ Chí Minh
5200000000.0,28.0,4,4,,Quận 3,Hồ Chí Minh
9000000000.0,75.0,4,4,5.0,Bình Thạnh,Hồ Chí Minh
14000000000.0,65.0,4,5,6.0,Bình Thạnh,Hồ Chí Minh
18800000000.0,140.0,35,4,4.0,Gò Vấp,Hồ Chí Minh
67000000000.0,237.0,4,4,8.0,Quận 1,Hồ Chí Minh
13300000000.0,118.0,4,4,7.0,Gò Vấp,Hồ Chí Minh
5300000000.0,36.0,5,5,,Hoài Đức,Hà Nội
6250000000.0,66.0,2,4,5.0,Gò Vấp,Hồ Chí Minh
9500000000.0,60.0,5,4,7.0,Gò Vấp,Hồ Chí Minh
17950000000.0,68.0,3,3,6.0,Đống Đa,Hà Nội
11500000000.0,46.0,4,3,3.0,Đống Đa,Hà Nội
15800000000.0,56.0,6,4,6.0,Ba Đình,Hà Nội
25900000000.0,55.0,6,3,6.5,Đống Đa,Hà Nội
19500000000.0,50.0,6,4,6.0,Đống Đa,Hà Nội
18800000000.0,55.0,6,4,5.5,Ba Đình,Hà Nội
16800000000.0,100.0,10,11,7.5,Hải Châu,Đà Nẵng
21500000000.0,56.0,4,3,5.5,Đống Đa,Hà Nội
14500000000.0,50.0,7,5,,Bắc Từ Liêm,Hà Nội
11700000000.0,52.0,3,4,3.0,Đống Đa,Hà Nội
9200000000.0,51.0,1,1,4.0,Bắc Từ Liêm,Hà Nội
14800000000.0,55.0,9,5,4.0,Đống Đa,Hà Nội
16500000000.0,50.0,5,4,12.0,Hà Đông,Hà Nội
6600000000.0,38.0,3,4,3.0,Hai Bà Trưng,Hà Nội
33000000000.0,55.0,5,4,6.5,Đống Đa,Hà Nội
9000000000.0,42.0,3,3,,Thanh Xuân,Hà Nội
16500000000.0,60.0,6,4,,Đống Đa,Hà Nội
11900000000.0,75.0,5,4,3.0,Đống Đa,Hà Nội
22400000000.0,320.0,20,15,8.0,Bình Thạnh,Hồ Chí Minh
3500000000.0,37.0,2,2,,Tân Phú,Hồ Chí Minh
11900000000.0,63.0,4,4,,Long Biên,Hà Nội
9100000000.0,81.0,4,4,7.0,Tân Phú,Hồ Chí Minh
10500000000.0,40.0,4,4,3.0,Hà Đông,Hà Nội
31000000000.0,105.0,4,4,,Tây Hồ,Hà Nội
33900000000.0,85.0,5,5,,Tây Hồ,Hà Nội
14500000000.0,227.0,20,20,16.0,Thủ Đức,Hồ Chí Minh
55000000000.0,400.0,4,4,,Thủ Đức,Hồ Chí Minh
7000000000.0,35.0,3,4,3.0,Cầu Giấy,Hà Nội
11800000000.0,118.0,5,6,8.0,Thủ Đức,Hồ Chí Minh
6000000000.0,37.0,3,2,,Hà Đông,Hà Nội
9500000000.0,39.0,5,5,4.0,Hà Đông,Hà Nội
15500000000.0,58.0,15,15,3.0,Bắc Từ Liêm,Hà Nội
32000000000.0,96.0,4,4,,Nam Từ Liêm,Hà Nội
2630000000.0,42.0,3,3,4.0,Bình Tân,Hồ Chí Minh
7700000000.0,90.0,6,6,,Bình Chánh,Hồ Chí Minh
9800000000.0,38.0,4,5,2.5,Thanh Xuân,Hà Nội
3500000000.0,30.9,2,1,4.0,Gò Vấp,Hồ Chí Minh
11800000000.0,50.0,9,6,,Đống Đa,Hà Nội
6000000000.0,73.0,4,3,6.0,Đà Lạt,Lâm Đồng
2150000000.0,20.0,1,1,2.0,Quận 9,Hồ Chí Minh
9900000000.0,45.0,4,3,3.0,Ba Đình,Hà Nội
3390000000.0,75.0,2,1,,Sơn Trà,Đà Nẵng
8700000000.0,118.0,7,7,5.0,Đà Lạt,Lâm Đồng
7800000000.0,38.0,5,6,4.0,Bắc Từ Liêm,Hà Nội
5700000000.0,396.0,4,4,,Thủ Dầu Một,Bình Dương
9200000000.0,38.0,3,4,10.0,Bắc Từ Liêm,Hà Nội
2500000000.0,130.0,2,1,8.0,Phan Thiết,Bình Thuận
9800000000.0,40.0,4,4,3.0,Thanh Xuân,Hà Nội
7680000000.0,35.0,4,3,,Đống Đa,Hà Nội
6400000000.0,67.8,4,4,12.0,Dĩ An,Bình Dương
7500000000.0,30.0,4,4,8.0,Quận 10,Hồ Chí Minh
6900000000.0,35.0,3,4,5.0,Bắc Từ Liêm,Hà Nội
10850000000.0,30.1,6,4,,Thanh Xuân,Hà Nội
8800000000.0,35.0,4,4,2.0,Đống Đa,Hà Nội
14500000000.0,42.0,3,4,5.0,Bắc Từ Liêm,Hà Nội
5800000000.0,40.0,4,4,5.0,Bắc Từ Liêm,Hà Nội
7400000000.0,48.0,3,3,,Hà Đông,Hà Nội
10900000000.0,168.0,7,5,3.0,Quận 2,Hồ Chí Minh
6000000000.0,37.0,6,4,3.5,Bắc Từ Liêm,Hà Nội
6500000000.0,84.24,4,4,,Đà Lạt,Lâm Đồng
10500000000.0,40.2,4,4,,Quận 1,Hồ Chí Minh
7990000000.0,84.0,2,4,4.0,Gò Vấp,Hồ Chí Minh
17000000000.0,40.0,11,4,,Tây Hồ,Hà Nội
10500000000.0,35.0,4,5,3.0,Tây Hồ,Hà Nội
