Giá,Diện tích,Số phòng ngủ,Số nhà vệ sinh,Huyện,Tỉnh
1950000000.0,50.0,1.0,1.0,Quận 7,Hồ Chí Minh
6800000000.0,90.0,3.0,2.0,Bắc Từ Liêm,Hà Nội
4000000000.0,6145.0,0.0,0.0,Trảng Bom,Đồng Nai
15390000000.0,108.0,5.0,6.0,Sơn Trà,Đà Nẵng
29320000000.0,75.0,0.0,0.0,Đông Anh,Hà Nội
3700000000.0,81.0,2.0,2.0,Quận 2,Hồ Chí Minh
10000000000.0,82.0,0.0,0.0,Thủy Nguyên,Hải Phòng
6700000000.0,50.0,3.0,2.0,Quận 2,Hồ Chí Minh
1670000000.0,52.0,2.0,2.0,Dĩ An,Bình Dương
2500000000.0,72.0,2.0,2.0,Thuận An,Bình Dương
4550000000.0,61.0,3.0,2.0,Quận 12,Hồ Chí Minh
9700000000.0,300.0,4.0,4.0,Bến Lức,Long An
17600000000.0,120.0,0.0,0.0,Văn Giang,Hưng Yên
30000000000.0,200.0,0.0,0.0,Phủ Lý,Hà Nam
7150000000.0,34.0,3.0,3.0,Cầu Giấy,Hà Nội
2850000000.0,43.0,1.0,1.0,Nam Từ Liêm,Hà Nội
3180000000.0,100.0,3.0,3.0,Tân An,Long An
6470000000.0,392.0,0.0,0.0,Điện Bàn,Quảng Nam
12500000000.0,46.0,5.0,5.0,Hà Đông,Hà Nội
9100000000.0,97.8,0.0,0.0,Đông Anh,Hà Nội
50000000000.0,140.0,4.0,5.0,Tây Hồ,Hà Nội
4500000000.0,100.0,0.0,0.0,Quốc Oai,Hà Nội
8600000000.0,65.0,4.0,5.0,Văn Giang,Hưng Yên
28850000000.0,128.0,0.0,0.0,Đan Phượng,Hà Nội
29000000000.0,455.0,4.0,4.0,Bến Lức,Long An
14000000000.0,96.0,5.0,5.0,Quận 9,Hồ Chí Minh
4600000000.0,86.0,2.0,2.0,Tân Phú,Hồ Chí Minh
2300000000.0,67.0,2.0,2.0,Thủ Dầu Một,Bình Dương
10500000000.0,46.2,0.0,0.0,Phú Nhuận,Hồ Chí Minh
10260000000.0,108.0,0.0,0.0,Hải Dương,Hải Dương
6160000000.0,79.0,0.0,0.0,Đông Anh,Hà Nội
18000000000.0,311.0,3.0,3.0,Nhơn Trạch,Đồng Nai
2480000000.0,48.0,1.0,1.0,Gia Lâm,Hà Nội
3900000000.0,143.0,0.0,0.0,Điện Bàn,Quảng Nam
13000000000.0,200.0,4.0,0.0,Phúc Yên,Vĩnh Phúc
20000000000.0,90.0,0.0,0.0,Thường Tín,Hà Nội
37500000000.0,228.0,0.0,0.0,Đan Phượng,Hà Nội
17000000000.0,63.0,5.0,4.0,Đông Anh,Hà Nội
50000000000.0,150.0,5.0,4.0,Tây Hồ,Hà Nội
14500000000.0,70.0,0.0,0.0,Văn Giang,Hưng Yên
55000000000.0,176.0,6.0,5.0,Bình Tân,Hồ Chí Minh
10500000000.0,207.0,1.0,1.0,Quận 12,Hồ Chí Minh
10620000000.0,90.0,7.0,6.0,An Dương,Hải Phòng
9240000000.0,97.3,3.0,3.0,Thanh Xuân,Hà Nội
6150000000.0,81.5,0.0,0.0,Nam Từ Liêm,Hà Nội
6550000000.0,100.0,1.0,1.0,Thuận An,Bình Dương
9900000000.0,300.0,0.0,0.0,Ngũ Hành Sơn,Đà Nẵng
15000000000.0,65.5,6.0,4.0,Hoàng Mai,Hà Nội
7800000000.0,84.0,4.0,4.0,Quận 9,Hồ Chí Minh
36000000000.0,165.0,0.0,0.0,Văn Giang,Hưng Yên
18820000000.0,96.0,6.0,5.0,Đan Phượng,Hà Nội
10000000000.0,90.0,6.0,5.0,Thủy Nguyên,Hải Phòng
28020000000.0,495.0,3.0,3.0,Vũng Tàu,Bà Rịa Vũng Tàu
14880000000.0,40.0,10.0,0.0,Cầu Giấy,Hà Nội
19500000000.0,33000.0,0.0,0.0,Đạ Huoai,Lâm Đồng
11470000000.0,182.0,0.0,0.0,Quận 9,Hồ Chí Minh
27900000000.0,120.0,0.0,0.0,Bắc Từ Liêm,Hà Nội
5900000000.0,83.0,2.0,2.0,Hai Bà Trưng,Hà Nội
1940000000.0,108.0,0.0,0.0,Thủ Thừa,Long An
1600000000.0,90.0,0.0,0.0,Giao Thủy,Nam Định
26400000000.0,120.0,5.0,4.0,Nam Từ Liêm,Hà Nội
2700000000.0,58.0,0.0,0.0,Thuận An,Bình Dương
6700000000.0,76.0,2.0,2.0,Tây Hồ,Hà Nội
2600000000.0,100.0,0.0,0.0,Mê Linh,Hà Nội
18000000000.0,140.0,3.0,2.0,Quận 2,Hồ Chí Minh
112500000000.0,368.6,0.0,0.0,Gia Lâm,Hà Nội
4620000000.0,70.0,2.0,2.0,Gia Lâm,Hà Nội
6880000000.0,140.0,4.0,3.0,Hai Bà Trưng,Hà Nội
12800000000.0,170.0,3.0,4.0,Long Biên,Hà Nội
5850000000.0,73.0,2.0,2.0,Bắc Từ Liêm,Hà Nội
3240000000.0,54.0,2.0,1.0,Quận 9,Hồ Chí Minh
23360000000.0,270.0,0.0,0.0,Quận 9,Hồ Chí Minh
2109999999.9999998,111.0,0.0,0.0,Thạch Thất,Hà Nội
54000000000.0,580.0,0.0,0.0,Hóc Môn,Hồ Chí Minh
3200000000.0,34.74,1.0,0.0,Ngũ Hành Sơn,Đà Nẵng
1200000000.0,80.0,0.0,0.0,Củ Chi,Hồ Chí Minh
7900000000.0,62.0,0.0,1.0,Quận 9,Hồ Chí Minh
44000000000.0,212.3,6.0,4.0,Đan Phượng,Hà Nội
77000000000.0,267.0,4.0,4.0,Tây Hồ,Hà Nội
3000000000.0,104.0,4.0,3.0,Thủ Dầu Một,Bình Dương
5100000000.0,71.7,2.0,2.0,Hà Đông,Hà Nội
23000000000.0,150.0,0.0,0.0,Gia Lâm,Hà Nội
5800000000.0,100.0,2.0,2.0,Tân Phú,Hồ Chí Minh
17100000000.000002,104.0,0.0,0.0,Đan Phượng,Hà Nội
5800000000.0,48.0,0.0,0.0,Quận 3,Hồ Chí Minh
162000000000.0,270.0,3.0,3.0,Tây Hồ,Hà Nội
14000000000.0,180.0,0.0,0.0,Thủy Nguyên,Hải Phòng
6150000000.0,60.0,4.0,4.0,Phủ Lý,Hà Nam
32000000000.0,150.0,0.0,0.0,Nam Từ Liêm,Hà Nội
11000000000.0,85.0,0.0,0.0,Văn Giang,Hưng Yên
3900000000.0,64.0,2.0,0.0,Nam Từ Liêm,Hà Nội
23000000000.0,150.0,3.0,2.0,Tây Hồ,Hà Nội
2440000000.0,45.3,1.0,1.0,Sơn Trà,Đà Nẵng
2900000000.0,55.0,1.0,1.0,Quận 9,Hồ Chí Minh
6400000000.0,200.0,0.0,0.0,Vân Đồn,Quảng Ninh
1900000000.0,52.0,2.0,2.0,Dĩ An,Bình Dương
19250000000.0,44.0,6.0,3.0,Đống Đa,Hà Nội
21700000000.0,75.0,4.0,4.0,Đông Anh,Hà Nội
3000000000.0,46.3,2.0,2.0,Sơn Trà,Đà Nẵng
16700000000.0,230.0,4.0,4.0,Thủ Đức,Hồ Chí Minh
1230000000.0,40.0,1.0,1.0,Dĩ An,Bình Dương
1700000000.0,65.0,2.0,2.0,Thuận An,Bình Dương
49000000000.0,135.0,5.0,5.0,Quận 3,Hồ Chí Minh
4960000000.0,83.0,2.0,2.0,Thủ Đức,Hồ Chí Minh
180000000000.0,320.0,0.0,0.0,Bình Thạnh,Hồ Chí Minh
5560000000.0,107.0,3.0,0.0,Văn Giang,Hưng Yên
20790000000.0,115.5,0.0,0.0,Tân Bình,Hồ Chí Minh
4500000000.0,70.0,2.0,2.0,Bắc Từ Liêm,Hà Nội
9000000000.0,126.2,3.0,2.0,Bình Thạnh,Hồ Chí Minh
4980000000.0,60.0,0.0,0.0,Hải An,Hải Phòng
4400000000.0,461.0,0.0,0.0,Xuyên Mộc,Bà Rịa Vũng Tàu
3850000000.0,45.0,4.0,3.0,Hà Đông,Hà Nội
24500000000.0,67.5,7.0,,Đông Anh,Hà Nội
21000000000.0,128.0,3.0,2.0,Quận 1,Hồ Chí Minh
15500000000.0,140.0,4.0,,Nhà Bè,Hồ Chí Minh
10900000000.0,106.0,4.0,,Nhà Bè,Hồ Chí Minh
1700000000.0,56.0,2.0,1.0,Dĩ An,Bình Dương
20220000000.0,237.9,0.0,0.0,Quận 9,Hồ Chí Minh
1600000000.0,150.0,0.0,0.0,Núi Thành,Quảng Nam
25200000000.0,270.0,0.0,0.0,Quận 9,Hồ Chí Minh
72000000000.0,375.0,0.0,0.0,Sơn Trà,Đà Nẵng
6450000000.0,196.0,4.0,,Cầu Giấy,Hà Nội
16800000000.0,68.0,4.0,0.0,Cầu Giấy,Hà Nội
13700000000.0,197.0,4.0,,Quận 2,Hồ Chí Minh
24000000000.0,63.0,0.0,0.0,Đông Anh,Hà Nội
3690000000.0,54.0,2.0,2.0,Quận 9,Hồ Chí Minh
85000000000.0,224.2,5.0,,Hà Đông,Hà Nội
3040000000.0,76.0,2.0,2.0,Dĩ An,Bình Dương
3950000000.0,74.5,3.0,,Gia Lâm,Hà Nội
4000000000.0,70.8,3.0,2.0,Sơn Trà,Đà Nẵng
6550000000.0,39.0,3.0,4.0,Bắc Từ Liêm,Hà Nội
1780000000.0,80.0,0.0,0.0,Điện Bàn,Quảng Nam
9000000000.0,106.0,3.0,2.0,Thanh Xuân,Hà Nội
3470000000.0,67.0,2.0,2.0,Quận 9,Hồ Chí Minh
18500000000.0,300.0,4.0,,Mê Linh,Hà Nội
11500000000.0,120.0,4.0,,Quận 2,Hồ Chí Minh
2900000000.0,72.0,2.0,2.0,Vũng Tàu,Bà Rịa Vũng Tàu
95000000000.0,273.6,0.0,0.0,Quận 1,Hồ Chí Minh
4600000000.0,73.5,2.0,2.0,Quận 9,Hồ Chí Minh
2300000000.0,59.0,2.0,2.0,Bình Chánh,Hồ Chí Minh
20000000000.0,56.0,1.0,1.0,Quận 1,Hồ Chí Minh
33000000000.0,78.0,2.0,2.0,Quận 1,Hồ Chí Minh
20660000.0,56.68,,,Quận 1,Hồ Chí Minh
4200000000.0,74.0,2.0,2.0,Quận 9,Hồ Chí Minh
10010000000.0,182.0,0.0,0.0,Quận 9,Hồ Chí Minh
22500000000.0,306.0,4.0,,Quận 7,Hồ Chí Minh
8600000000.0,48.3,2.0,,Thanh Trì,Hà Nội
4950000000.0,83.0,2.0,2.0,Bắc Từ Liêm,Hà Nội
2000000000.0,132.0,0.0,0.0,Yên Thủy,Hòa Bình
20280000000.0,175.0,0.0,0.0,Phủ Lý,Hà Nam
350000000000.0,748.0,0.0,0.0,Tây Hồ,Hà Nội
1880000000.0,314.0,1.0,1.0,Bảo Lâm,Lâm Đồng
1900000000.0,32.0,1.0,1.0,Cát Hải,Hải Phòng
2600000000.0,41.2,0.0,0.0,Đông Anh,Hà Nội
10800000000.0,74.0,4.0,3.0,Gia Lâm,Hà Nội
3200000000.0,91.0,3.0,2.0,Tân Phú,Hồ Chí Minh
1500000000.0,200.0,0.0,0.0,KonTum,Kon Tum
6150000000.0,75.0,3.0,2.0,Nam Từ Liêm,Hà Nội
4600000000.0,81.3,2.0,2.0,Gia Lâm,Hà Nội
1900000000.0,80.0,2.0,2.0,Thủ Dầu Một,Bình Dương
23000000000.0,200.0,6.0,4.0,Quận 9,Hồ Chí Minh
5000000000.0,50.0,1.0,1.0,Quận 2,Hồ Chí Minh
9160000000.0,117.5,0.0,0.0,Nha Trang,Khánh Hòa
7850000000.0,56.0,0.0,0.0,Văn Giang,Hưng Yên
1900000000.0,90.0,0.0,0.0,Bến Lức,Long An
10950000000.0,75.0,0.0,0.0,Hoài Đức,Hà Nội
4700000000.0,42.0,3.0,1.0,Gò Vấp,Hồ Chí Minh
5600000000.0,76.0,2.0,2.0,Quận 2,Hồ Chí Minh
7500000000.0,36.0,5.0,4.0,Phú Nhuận,Hồ Chí Minh
63000000000.0,481.0,9.0,4.0,Biên Hòa,Đồng Nai
1740000000.0,55.0,2.0,1.0,Gò Vấp,Hồ Chí Minh
2100000000.0,57.0,2.0,1.0,Quận 9,Hồ Chí Minh
10700000000.0,77.0,2.0,2.0,Quận 1,Hồ Chí Minh
43900000000.0,193.3,0.0,0.0,Sơn Trà,Đà Nẵng
91640000000.0,632.0,0.0,0.0,Tân Phú,Hồ Chí Minh
1800000000.0,62.0,0.0,0.0,Thuận An,Bình Dương
1600000000.0,76.41,2.0,2.0,Thái Nguyên,Thái Nguyên
22500000000.0,389.0,4.0,,Thạch Thất,Hà Nội
3350000000.0,64.0,2.0,2.0,Gia Lâm,Hà Nội
3250000000.0,73.4,2.0,,Nha Trang,Khánh Hòa
13900000000.0,100.0,4.0,5.0,Quận 7,Hồ Chí Minh
2000000000.0,145.0,0.0,0.0,Cần Đước,Long An
52000000000.0,130.0,0.0,0.0,Quận 1,Hồ Chí Minh
63000000000.0,149.0,3.0,2.0,Quận 1,Hồ Chí Minh
11300000000.0,120.0,3.0,,Quận 2,Hồ Chí Minh
2490000000.0,73.79,2.0,,Thuận An,Bình Dương
1990000000.0,90.0,0.0,0.0,Bến Lức,Long An
12300000000.0,85.0,5.0,5.0,Nha Trang,Khánh Hòa
21000000000.0,150.0,3.0,3.0,Tây Hồ,Hà Nội
7900000000.0,83.0,2.0,2.0,Thanh Xuân,Hà Nội
800000000.0,100.0,0.0,0.0,Bàu Bàng,Bình Dương
1600000000.0,182.0,0.0,0.0,Núi Thành,Quảng Nam
7200000000.0,98.0,3.0,2.0,Quận 9,Hồ Chí Minh
3500000000.0,67.0,2.0,2.0,Quận 9,Hồ Chí Minh
3000000000.0,108.0,0.0,0.0,Lạng Giang,Bắc Giang
37000000000.0,346.6,0.0,0.0,Quận 2,Hồ Chí Minh
3000000000.0,34.0,1.0,1.0,Quận 9,Hồ Chí Minh
18000000000.0,120.0,0.0,0.0,Văn Giang,Hưng Yên
18500000000.0,105.0,5.0,,Thủ Đức,Hồ Chí Minh
2000000000.0,90.0,0.0,0.0,Bến Lức,Long An
2680000000.0,65.0,2.0,2.0,Tân Phú,Hồ Chí Minh
13000000000.0,50.0,6.0,3.0,Đống Đa,Hà Nội
11000000000.0,78.0,0.0,0.0,Văn Giang,Hưng Yên
26530000000.0,67.0,6.0,4.0,Tây Hồ,Hà Nội
12500000000.0,84.0,2.0,2.0,Quận 2,Hồ Chí Minh
13200000000.0,226.0,0.0,0.0,Quận 9,Hồ Chí Minh
2200000000.0,43.8,1.0,1.0,Văn Giang,Hưng Yên
1900000000.0,70.0,2.0,2.0,Thủ Dầu Một,Bình Dương
4500000000.0,76.0,2.0,2.0,Quận 7,Hồ Chí Minh
5950000000.0,72.0,2.0,2.0,Hà Đông,Hà Nội
34000000000.0,2835.7,0.0,0.0,Thuận An,Bình Dương
8500000000.0,60.0,5.0,3.0,Gò Vấp,Hồ Chí Minh
3500000000.0,70.0,2.0,2.0,Quận 9,Hồ Chí Minh
11000000000.0,120.0,6.0,5.0,Quận 12,Hồ Chí Minh
35000000000.0,168.0,4.0,5.0,Quận 2,Hồ Chí Minh
7100000000.0,100.0,4.0,2.0,Đông Anh,Hà Nội
13500000000.0,41.8,0.0,0.0,Quận 3,Hồ Chí Minh
8199999999.999999,83.0,3.0,2.0,Cầu Giấy,Hà Nội
14000000000.0,88.0,0.0,0.0,Hà Đông,Hà Nội
19700000000.0,72.0,0.0,0.0,Quận 3,Hồ Chí Minh
1980000000.0,62.0,2.0,2.0,Dĩ An,Bình Dương
2000000000.0,39.0,1.0,1.0,Cát Hải,Hải Phòng
6600000000.0,56.0,0.0,0.0,Văn Giang,Hưng Yên
3680000000.0,69.0,2.0,2.0,Quận 9,Hồ Chí Minh
4400000000.0,30.0,2.0,1.0,Tân Bình,Hồ Chí Minh
9300000000.0,90.0,0.0,0.0,Quận 9,Hồ Chí Minh
4700000000.0,90.3,3.0,2.0,Quận 9,Hồ Chí Minh
25000000000.0,66.0,4.0,5.0,Cầu Giấy,Hà Nội
1280000000.0,112.0,0.0,0.0,Đức Hòa,Long An
24600000000.0,328.0,0.0,0.0,Dĩ An,Bình Dương
8199999999.999999,123.0,3.0,2.0,Bắc Từ Liêm,Hà Nội
7300000000.0,118.0,3.0,2.0,Tân Phú,Hồ Chí Minh
12000000000.0,180.0,0.0,0.0,Từ Sơn,Bắc Ninh
6340000000.0,352.0,0.0,0.0,Quốc Oai,Hà Nội
3200000000.0,80.0,3.0,3.0,Thuận An,Bình Dương
13120000000.0,504.8,0.0,0.0,Hạ Long,Quảng Ninh
15400000000.0,140.0,0.0,0.0,Nhà Bè,Hồ Chí Minh
27030000000.0,102.0,6.0,5.0,Bắc Từ Liêm,Hà Nội
2750000000.0,55.4,2.0,,Gia Lâm,Hà Nội
39000000000.0,170.0,0.0,0.0,Bình Thạnh,Hồ Chí Minh
13000000000.0,91.0,4.0,4.0,Quận 9,Hồ Chí Minh
9050000000.0,107.0,3.0,,Quận 2,Hồ Chí Minh
3010000000.0,3013.6,0.0,0.0,Ninh Hòa,Khánh Hòa
680000000.0,562.0,0.0,0.0,Phú Giáo,Bình Dương
18500000000.0,90.0,4.0,5.0,Nam Từ Liêm,Hà Nội
2850000000.0,100.0,0.0,0.0,Nha Trang,Khánh Hòa
1890000000.0,50.0,1.0,1.0,Quận 9,Hồ Chí Minh
14000000000.0,108.0,3.0,2.0,Bình Thạnh,Hồ Chí Minh
7300000000.0,87.0,2.0,2.0,Bình Thạnh,Hồ Chí Minh
5550000000.0,56.4,0.0,0.0,Đông Anh,Hà Nội
8500000000.0,83.0,2.0,1.0,Tân Bình,Hồ Chí Minh
6740000000.0,48.0,1.0,1.0,Quận 2,Hồ Chí Minh
2400000000.0,73.0,2.0,0.0,Thuận An,Bình Dương
2870000000.0,55.0,2.0,1.0,Gia Lâm,Hà Nội
2200000000.0,60.0,3.0,3.0,Thủ Dầu Một,Bình Dương
67000000000.0,180.0,6.0,5.0,Đống Đa,Hà Nội
6900000000.0,89.0,2.0,2.0,Quận 2,Hồ Chí Minh
11900000000.0,300.0,4.0,,Bến Lức,Long An
4580000000.0,79.0,3.0,2.0,Văn Giang,Hưng Yên
23500000000.0,100.0,4.0,3.0,Quận 5,Hồ Chí Minh
4450000000.0,89.0,3.0,2.0,Ngũ Hành Sơn,Đà Nẵng
18300000000.0,300.0,5.0,6.0,Hải Châu,Đà Nẵng
9500000000.0,88.0,3.0,2.0,Cầu Giấy,Hà Nội
26400000000.0,150.0,2.0,2.0,Tây Hồ,Hà Nội
6400000000.0,96.0,3.0,2.0,Long Biên,Hà Nội
5500000000.0,72.0,2.0,2.0,Hà Đông,Hà Nội
7800000000.0,38.0,0.0,4.0,Bắc Từ Liêm,Hà Nội
1400000000.0,85.4,0.0,0.0,Giao Thủy,Nam Định
32000000000.0,120.0,0.0,0.0,Hà Đông,Hà Nội
8550000000.000001,91.0,3.0,2.0,Hà Đông,Hà Nội
7680000000.0,80.0,0.0,0.0,Đông Anh,Hà Nội
10100000000.0,110.0,3.0,,Cầu Giấy,Hà Nội
1550000000.0,55.0,2.0,2.0,Gò Vấp,Hồ Chí Minh
1700000000.0,60.0,0.0,0.0,Thạch Thất,Hà Nội
7500000000.0,300.0,0.0,0.0,Thuận An,Bình Dương
2200000000.0,80.0,0.0,0.0,Phổ Yên,Thái Nguyên
5200000000.0,730.0,0.0,0.0,Cần Giuộc,Long An
3400000000.0,76.0,2.0,2.0,Vũng Tàu,Bà Rịa Vũng Tàu
14140000000.0,177.1,18.0,,Gò Vấp,Hồ Chí Minh
5900000000.0,990.0,0.0,0.0,Thốt Nốt,Cần Thơ
5800000000.0,54.0,0.0,0.0,Gia Lâm,Hà Nội
43000000000.0,238.0,6.0,7.0,Thủ Đức,Hồ Chí Minh
3000000000.0,51.0,1.0,1.0,Bình Tân,Hồ Chí Minh
37000000000.0,224.0,0.0,0.0,Hoài Đức,Hà Nội
21000000000.0,215.0,0.0,0.0,Thủ Đức,Hồ Chí Minh
13500000000.0,130.0,0.0,0.0,Thủ Đức,Hồ Chí Minh
31000000000.0,161.0,0.0,0.0,Văn Giang,Hưng Yên
31000000000.0,271.0,0.0,0.0,Hải Châu,Đà Nẵng
1780000000.0,53.0,1.0,1.0,Thuận An,Bình Dương
1800000000.0,118.0,0.0,0.0,Phú Quốc,Kiên Giang
1900000000.0,125.0,0.0,0.0,Hòa Vang,Đà Nẵng
18800000000.0,93.0,2.0,2.0,Quận 2,Hồ Chí Minh
2340000000.0,180.0,0.0,0.0,Quốc Oai,Hà Nội
42000000000.0,120.0,6.0,8.0,Tân Bình,Hồ Chí Minh
2350000000.0,43.0,1.0,1.0,Gia Lâm,Hà Nội
17300000000.0,104.0,0.0,0.0,Đan Phượng,Hà Nội
5500000000.0,97.51,3.0,,Quận 9,Hồ Chí Minh
1750000000.0,92.5,0.0,0.0,Nhơn Trạch,Đồng Nai
5300000000.0,35.0,3.0,3.0,Quận 1,Hồ Chí Minh
7900000000.0,34.0,5.0,3.0,Quận 1,Hồ Chí Minh
5560000000.0,135.0,0.0,0.0,Thủy Nguyên,Hải Phòng
21700000000.0,63.0,5.0,5.0,Hoàng Mai,Hà Nội
1850000000.0,130.0,3.0,,Trảng Bom,Đồng Nai
16000000000.0,200.0,0.0,0.0,Thủ Đức,Hồ Chí Minh
7500000000.0,98.0,2.0,2.0,Quận 2,Hồ Chí Minh
2450000000.0,5239.0,0.0,0.0,Đạ Tẻh,Lâm Đồng
19000000000.0,332.0,4.0,5.0,Vinh,Nghệ An
130000000000.0,255.0,8.0,8.0,Cầu Giấy,Hà Nội
14500000000.0,137.5,4.0,,Gia Lâm,Hà Nội
13500000000.0,50.0,5.0,5.0,Phú Nhuận,Hồ Chí Minh
14000000000.0,110.0,3.0,2.0,Tây Hồ,Hà Nội
34000000000.0,200.0,0.0,0.0,Hoài Đức,Hà Nội
14000000000.0,135.0,4.0,4.0,Thủ Đức,Hồ Chí Minh
6200000000.0,79.0,2.0,2.0,Nam Từ Liêm,Hà Nội
53360000000.0,266.8,5.0,,Hoàng Mai,Hà Nội
5160000000.0,120.0,0.0,0.0,Phổ Yên,Thái Nguyên
2700000000.0,51.0,1.0,1.0,Quận 9,Hồ Chí Minh
5400000000.0,104.0,3.0,2.0,Quận 7,Hồ Chí Minh
24000000000.0,156.0,0.0,0.0,Thạch Thất,Hà Nội
59000000000.0,142.0,0.0,0.0,Cầu Giấy,Hà Nội
1800000000.0,53.0,1.0,1.0,Thuận An,Bình Dương
15000000000.0,360.0,5.0,4.0,Phúc Yên,Vĩnh Phúc
8000000000.0,60.0,0.0,0.0,Đông Anh,Hà Nội
6600000000.0,121.0,0.0,0.0,Văn Giang,Hưng Yên
1200000000.0,150.0,0.0,0.0,Cần Đước,Long An
7500000000.0,74.0,2.0,2.0,Quận 2,Hồ Chí Minh
10500000000.0,216.0,0.0,0.0,Ngũ Hành Sơn,Đà Nẵng
26000000000.0,128.0,6.0,6.0,Văn Giang,Hưng Yên
9400000000.0,40.0,5.0,4.0,Phú Nhuận,Hồ Chí Minh
20000000000.0,112.0,18.0,,Thủ Đức,Hồ Chí Minh
8670000000.0,115.0,3.0,,Nam Từ Liêm,Hà Nội
950000000.0,95.0,0.0,0.0,Vị Thanh,Hậu Giang
1600000000.0,59.0,2.0,2.0,Gò Vấp,Hồ Chí Minh
24500000000.0,97.0,2.0,1.0,Long Biên,Hà Nội
2100000000.0,43.0,2.0,2.0,Nam Từ Liêm,Hà Nội
6200000000.0,80.0,2.0,2.0,Nam Từ Liêm,Hà Nội
41000000000.0,198.0,0.0,0.0,Hà Đông,Hà Nội
60000000000.0,180.0,0.0,0.0,Hà Đông,Hà Nội
70000000000.0,300.0,5.0,4.0,Quận 9,Hồ Chí Minh
55000000000.0,12605.0,0.0,0.0,Trảng Bom,Đồng Nai
9000000000.0,100.0,3.0,2.0,Quận 9,Hồ Chí Minh
3700000000.0,68.0,2.0,2.0,Bình Tân,Hồ Chí Minh
79000000000.0,418.0,0.0,0.0,Thanh Xuân,Hà Nội
35200000000.0,160.0,0.0,0.0,Bắc Từ Liêm,Hà Nội
7400000000.0,85.0,2.0,2.0,Quận 2,Hồ Chí Minh
3900000000.0,50.0,2.0,1.0,Sơn Trà,Đà Nẵng
27200000000.0,170.0,6.0,5.0,Nam Từ Liêm,Hà Nội
1400000000.0,1000.0,0.0,0.0,Bắc Bình,Bình Thuận
15000000000.0,108.0,3.0,2.0,Tây Hồ,Hà Nội
3200000000.0,200.0,0.0,0.0,Quốc Oai,Hà Nội
5500000000.0,86.0,2.0,2.0,Tân Phú,Hồ Chí Minh
14980000000.0,788.2,0.0,0.0,Sơn Tây,Hà Nội
1900000000.0,90.0,0.0,0.0,Phổ Yên,Thái Nguyên
4350000000.0,64.0,2.0,2.0,Nam Từ Liêm,Hà Nội
21000000000.0,257.0,0.0,0.0,Ngũ Hành Sơn,Đà Nẵng
19900000000.0,70.0,2.0,2.0,Quận 2,Hồ Chí Minh
2290000000.0,59.0,2.0,2.0,Bình Chánh,Hồ Chí Minh
1200000000.0,100.0,0.0,0.0,Bình Xuyên,Vĩnh Phúc
4200000000.0,25.0,2.0,2.0,Quận 1,Hồ Chí Minh
5400000000.0,79.0,3.0,2.0,Văn Giang,Hưng Yên
16899999999.999998,91.0,0.0,0.0,Văn Giang,Hưng Yên
1930000000.0,50.0,3.0,0.0,Dương Kinh,Hải Phòng
2350000000.0,85.0,0.0,0.0,Quốc Oai,Hà Nội
22800000000.0,70.0,6.0,6.0,Đống Đa,Hà Nội
65099999999.99999,78.0,0.0,0.0,Đống Đa,Hà Nội
2650000000.0,70.0,2.0,2.0,Quận 7,Hồ Chí Minh
27000000000.0,79.4,0.0,0.0,Đống Đa,Hà Nội
100000000000.0,400.0,0.0,0.0,Đà Lạt,Lâm Đồng
8500000000.0,50.0,1.0,1.0,Quận 2,Hồ Chí Minh
7100000000.0,80.0,2.0,2.0,Quận 2,Hồ Chí Minh
1300000000.0,200.0,0.0,0.0,Tuy Phong,Bình Thuận
2550000000.0,46.5,1.0,,Nam Từ Liêm,Hà Nội
8520000000.0,60.0,0.0,0.0,Ngô Quyền,Hải Phòng
5400000000.0,74.0,2.0,2.0,Nam Từ Liêm,Hà Nội
5250000000.0,89.0,3.0,2.0,Hoàng Mai,Hà Nội
5800000000.0,150.0,3.0,3.0,Thuận An,Bình Dương
38000000000.0,130.0,0.0,0.0,Hà Đông,Hà Nội
2300000000.0,70.0,3.0,3.0,Thủ Dầu Một,Bình Dương
46000000000.0,412.0,0.0,0.0,Quận 9,Hồ Chí Minh
63000000000.0,180.0,5.0,4.0,Tây Hồ,Hà Nội
14700000000.0,97.0,2.0,2.0,Quận 2,Hồ Chí Minh
20000000000.0,76.0,0.0,0.0,Long Biên,Hà Nội
13500000000.0,75.4,0.0,0.0,Long Biên,Hà Nội
2400000000.0,48.0,1.0,1.0,Quận 9,Hồ Chí Minh
7310000000.0,85.0,2.0,2.0,Nam Từ Liêm,Hà Nội
2890000000.0,60.0,2.0,2.0,Quận 8,Hồ Chí Minh
11500000000.0,64.0,4.0,3.0,Long Biên,Hà Nội
3600000000.0,55.0,2.0,1.0,Nam Từ Liêm,Hà Nội
2650000000.0,69.0,2.0,2.0,Quận 9,Hồ Chí Minh
3300000000.0,42.0,1.0,1.0,Gia Lâm,Hà Nội
4200000000.0,76.0,2.0,0.0,Văn Giang,Hưng Yên
1450000000.0,150.0,0.0,0.0,Điện Bàn,Quảng Nam
1650000000.0,130.0,0.0,0.0,Đức Hòa,Long An
1100000000.0,147.0,0.0,0.0,Đức Hòa,Long An
3270000000.0,142.0,0.0,0.0,Phổ Yên,Thái Nguyên
12900000000.0,68.0,7.0,7.0,Đống Đa,Hà Nội
21000000000.0,109.0,3.0,3.0,Quận 1,Hồ Chí Minh
